Tweet ID,Tweet Date,Media Name,Media Origin,Teaser Text,Tag Value
1254155265903079427,25-04-2020,La Prensa Gráfica,El Salvador,"FUSADES advierte ilegalidades de decreto ejecutivo 19. El Gobierno salvadoreño tiene que desistir de continuar con la restricción de derechos ciudadanos sin aval de la @AsambleaSV Legislativa durante la pandemia de la #COVID19SV, pide @fusades:
https://t.co/DiZDVNRaNW",No
1364250527098408962,23-02-2021,La Vanguardia,España,"El bitcoin pierde los 50.000 dólares, ¿fin de la burbuja? RT @LaVanguardia: La criptodivisa pierde alrededor de un 20% tras conquistar un nuevo récord este fin de semana",No
1367442210329948162,04-03-2021,Diario Libre,República Dominicana,"Continúan quejas por alzas de precios de productos básicos. |#EconomíaDL | Hay productos que han registrado alzas de casi un 50 %

#DiarioLibre #ActualidadDL #CanastaBásica
",No
1366368239413063686,01-03-2021,La Prensa Gráfica,El Salvador,"Muyshondt se dijo confiado en ganar la reelección. #Elecciones2021 | Ernesto Muyshondt, actual alcalde de San Salvador y candidato a la reelección por el partido ARENA, cerró la jornada electoral con optimismo. ",No
1364339567403360262,23-02-2021,La Vanguardia,España,El Chelsea castiga la racanería de Simeone. El Atlético planteó un partido para empatar 0-0 y acabó perdiendo con un gol de chilena de Giroud,No
1364243948445827073,23-02-2021,La Vanguardia,España,Sony detalla cómo será la realidad virtual de PlayStation 5. El nuevo dispositivo se conectará con un único cable y contará con nuevos mandos que adoptarán tecnologías del DualSense,Clickbait
1364132669139922945,23-02-2021,La Vanguardia,España,"Momento decisivo: la incidencia baja en España a 252 casos por 100.000 habitantes. A pesar del dato esperanzador Fernando Simón ha instado a las comunidades a evitar ""una relajación excesiva de las medidas"".

https://t.co/5HfG3v1SSZ",No
1364098712147009537,23-02-2021,La Vanguardia,España,La singular calma catalana. Aquella larga noche apenas hubo incidentes ni movilizaciones pese a la angustia del momento,No
1367105096761417728,03-03-2021,Diario Libre,República Dominicana,"Educa: 32.2 % padres creen estado ánimo de escolares está peor tras la pandemia. | #Actualidad | En otra encuesta, el 78.5% de directores de centros educativos públicos se oponen iniciar clases presenciales este año escolar.

#DiarioLibre #Educa #ClasesPresenciales #Pandemia #Educación
https://t.co/wS3vEeViT1",No
1240129796526530560,18-03-2020,La Prensa Gráfica,El Salvador,"FGR exige a Sigfrido Reyes devolver $472,464 ilícitos. Investigación de @FGR_SV dice que @sigfridoreyes y su núcleo familiar invirtieron, depositaron y compraron bienes sin justificar el dinero:
https://t.co/QXTZc2j0Dx",No
1350518248207511553,16-01-2021,La Tercera,Chile,"Con cuatro Nobel y más de 80 expositores, este lunes comienza Congreso Futuro, el evento científico más importante de América Latina",No
1363445635039559681,21-02-2021,La Vanguardia,España,"Rompen a pedradas vidrieras ""históricas"" del Palau de la Música durante los disturbios. La Fundación Orfeó Català-Palau de la Música condena ""enérgicamente"" la violencia en ""todos sus formatos""",No
1241091058186039296,20-03-2020,La Prensa Gráfica,El Salvador,"Aíslan a una infectóloga que violó cuarentena domiciliar. Negativo fue el resultado de la prueba de #COVID19 que le hicieron a la infectóloga que no respetó su cuarentena domiciliar tras regresar de Alemania, según el presidente @nayibbukele:
https://t.co/cQZ3mMcEhV",No
1363576097879818240,21-02-2021,La Vanguardia,España,El trimestre mágico del Manchester City. Los de Pep Guardiola vencen al Arsenal (0-1) y suman 25 partidos sin perder desde su última derrota hace tres meses,No
1366913722455781376,03-03-2021,Diario Libre,República Dominicana,"Jatnna Tavárez por primera vez en la radio. |#RevistaDL |📺 La destacada comunicadora incursiona con “Aquí entre nos” junto a la experta en gerencia y liderazgo organizacional Zoraima Cuello

#DiarioLibre #JatnnaTavárez #Radio #Programas #Cultura 

Ampliar aquí 👇
https://t.co/gSBsrcG940",No
1358943701150613505,09-02-2021,La Tercera,Chile,"La triste historia de Britney Spears (y todo gracias al machismo de la época)

https://t.co/O9V6aIikGW",Clickbait
1363840975584571400,22-02-2021,abc,España,Encontrar el amor lejos de internet: «Buscar pareja es un trabajo»,No
1362772303159951360,19-02-2021,La Vanguardia,España,"‘Harv, el martillo’, el militar que secuestraba y mataba autostopistas por mandato divino. LAS CARAS DEL MAL | El asesino en serie Harvey Carignan tiene casi una veintena de víctimas en su historial criminal.

https://t.co/o16YXYbKPJ por @monicagalvarez",No
1365639073101189126,27-02-2021,La Prensa Gráfica,El Salvador,#LoMásVisto | Limpieza en Laguna El Jocotal y Olomega.,No
1365520125001150467,27-02-2021,La Prensa Gráfica,El Salvador,"Jamal Khashoggi: EE.UU. vincula por primera vez al príncipe heredero saudita con el asesinato del periodista. Mundo | Un informe de inteligencia de Estados Unidos implica al príncipe heredero de Arabia Saudita, Mohammed bin Salman, en el asesinato del periodista Jamal Khashoggi, ocurrido en 2018.",No
1362022133770162178,17-02-2021,La Vanguardia,España,"Brote en Catalunya de la variante brasileña del virus. 🔴 #ÚLTIMAHORA 

Brote en Catalunya de la variante brasileña del coronavirus.

https://t.co/ubOm7p43iz por @mricartainet",No
1356241140580642821,01-02-2021,La Tercera,Chile,La dupla de realizadores que logró descifrar a Kim Jong-un  ,Clickbait
1318265665627840513,19-10-2020,abc,España,ABCdario de las Metemáticas: La demostración matemática o cómo llegar a la verdad invariable y eterna de los teoremas @RealSocMatEsp ,No
1362359944561975296,18-02-2021,La Vanguardia,España,"La gran empresa empieza a abandonar la Cambra de Barcelona. Naturgy, Hoteles Catalonia y Abertis dejan sus escaños de pago en el pleno",No
1347585940777267201,08-01-2021,La Tercera,Chile,📧 Más de un tercio de los chilenos no sabe reconocer un correo electrónico falso,No
1346859915973947394,06-01-2021,La Tercera,Chile,2000-2020: los cinco hitos que marcaron las dos primeras décadas del siglo XXI,Clickbait
1361813773087088641,16-02-2021,La Vanguardia,España,"Un ingenuo Leipzig se rinde ante el Liverpool. Dos errores defensivos lastran a los alemanes, obligados a una proeza en Anfield",No
1366591628723511298,02-03-2021,Diario Libre,República Dominicana,"La imagen de Bukele arrasa en comicios y le asegurará el control del Congreso. |#Internacional |🌎 El partido Nuevas Ideas (NI) concretó su ascensión meteórica en la política salvadoreña

Todos los detalles aquí 👉https://t.co/XNQMFEJCmw

#DiarioLibre #Elecciones #NayibBukele #ElSalvador #Comicios",No
1361649425727303681,16-02-2021,La Vanguardia,España,"#Lasfotosdeloslectores de @LaVanguardia Mallorca vista desde el Guinardó. Este barrio barcelonés es un espléndido mirador no solo de la ciudad, sino que se llega a divisar las Baleares
https://t.co/svbJZMophT",No
1361616440080621573,16-02-2021,La Vanguardia,España,Se extiende en EE.UU. una nueva mutación genética del coronavirus. RT @LaVanguardia: El cambio modifica la proteína S de un modo que parece aumentar la contagiosidad,No
1365039364368175108,25-02-2021,La Prensa Gráfica,El Salvador,"Asaltan y despojan de más de $3,800 a comerciante en Zacatecoluca. #ElSalvador | La víctima es un comerciante al que los asaltantes le robaron más de $2 mil en efectivo y otros cheques con grandes cantidades de dinero.",No
1364903017678589953,25-02-2021,La Prensa Gráfica,El Salvador,OPS: Región tendrá vacuna AstraZeneca hecha en India y Corea. #COVID19 | “Nosotros en la OPS estamos trabajando todos los días para cerrar los acuerdos con los productores que van a enviar vacunas para la región.”,No
1366448629762957318,01-03-2021,Diario Libre,República Dominicana,"Un año en que el espectáculo sucumbió por la COVID-19. | #UnañodePandemia| Empresarios estiman que las pérdidas sobrepasan los mil millones de pesos. El teatro y la música popular esperan una reapertura que no garantiza el éxito

Detalles aquí ",No
1366425636550676488,01-03-2021,Diario Libre,República Dominicana,"Gobierno buscará préstamo con banca internacional para construir la verja. | #ActualidadDL| El proyecto involucra más que la propia estructura y  costaría 225 millones de dólares.

#DiarioLibre #VerjaenlaFrontera #FronteraDominico-Haitiano ",No
1219085995401994245,20-01-2020,La Prensa Gráfica,El Salvador,"Juzgado ordena capturar a hermano y a socio de Sigfrido Reyes. Juez ordena la captura de Earle René Reyes Morales, hermano de @sigfridoreyes; y Byron Enrique Larrazábal, socio del político:
https://t.co/2g0SgoSMGj",No
1212400244937437189,01-01-2020,La Prensa Gráfica,El Salvador,"Investigan si polígonos de tiro usados por pandilleros estaban bajo mando de la Fuerza Armada. Autoridades siguen buscando información dentro del Ministerio de @DefensaSV Nacional sobre polígonos de tiro que usó la Mara Salvatrucha:
https://t.co/4CiOgI9vso",No
1359886276988657667,11-02-2021,La Vanguardia,España,"Félix Colomer (Vitals): ""Queríamos huir de las cifras y hablar de personas"" Entrevistamos al director del nuevo documental de HBO sobre la pandemia.

https://t.co/mYqrvyY0Xc por @HBO_ES 

https://t.co/mYqrvyY0Xc",No
1359529848801230850,10-02-2021,La Vanguardia,España,Los restauradores de Barcelona pedirán de nuevo al TSJC levantar restricciones. El Govern solo permite abrir a bares y restaurantes 6 horas y media al día y con un aforo limitado en interior al 30 %,No
1360853151046369281,14-02-2021,La Vanguardia,España,Twitter se convierte en el paño de lágrimas de la pandemia. Proliferan los tuits de duelo y de gente que pide ayuda para encontrar trabajo,No
1341093417963708417,21-12-2020,La Tercera,Chile,🔭 Ocurrirá nuevamente en 2080: ¿Cómo ver desde Chile la ”gran conjunción” entre Júpiter y Saturno?,Clickbait
1360195946693419009,12-02-2021,La Vanguardia,España,"Sara Carbonero abandona el hospital tras su operación.

La periodista ha recibido el alta y ha regresado a su casa acompañada de su marido, Iker Casillas.

https://t.co/Eqg42bjOaR",No
1359904798150193161,11-02-2021,La Vanguardia,España,Illa niega haberse vacunado pese a las dudas que extiende el PP. El partido de Pablo Casado quiere que la Fiscalía investigue si el exministro ya se habría inoculado y advierte que tendría que renunciar a su candidatura @luisbalg,No
1359831812848058369,11-02-2021,La Vanguardia,España,España incumplió el objetivo europeo de reciclar el 50% de los residuos domésticos en 2020. Un total de 16 entidades cívicas y conservacionistas presentan una demanda a la UE,No
1364054539884777473,23-02-2021,La Prensa Gráfica,El Salvador,"Mueren electrocutadas dos jirafas en parque de Kenia. #Internacionales | Dos jirafas murieron electrocutadas el domingo cuando trataron de caminar por debajo de cables de alta tensión tendidos demasiado bajo y que cruzan por el Centro de Conservación Soysambu en el oeste de Kenia.
https://t.co/CRDYsCZ6EF",No
1359513975898144769,10-02-2021,La Vanguardia,España,"Gobierno y agentes sociales acuerdan fijar por ley que los 'riders' son asalariados. El paso adelante se basa en el sí de la patronal a cambiar la norma para que los 'riders' se consideren asalariados, en línea con la reciente doctrina del Tribunal Supremo.

https://t.co/dUTkKV8KTn por @alicia_rdepaz",No
1365771889919090691,27-02-2021,Diario Libre,República Dominicana,"|#Sucesos| Cinco muertos durante accidente de tránsito en carretera Sánchez
https://t.co/GjFKwMM2HI

#DiarioLibre #Accidentesdetránsito",No
1350805077578063872,17-01-2021,La Tercera,Chile,"Cómo hacer helado de piña caramelizada y jengibre
https://t.co/fqLOxfdRoE",Clickbait
1361741375960739840,16-02-2021,abc,España,Dos poemas inéditos de Joan Margarit,No
1363330238172827649,21-02-2021,La Prensa Gráfica,El Salvador,"TSE afina preparativos para elecciones en El Salvador. #ElSalvador | El ente colegiado ya entregó los paquetes en Cabañas,  La Paz, San Vicente, Chalatenango y Cuscatlán, donde son resguardados por las Juntas Electorales Departamentales.
https://t.co/c5AHvwhpST",No
1363326524175355904,21-02-2021,La Prensa Gráfica,El Salvador,"Rusia detecta el primer caso de gripe aviar en el ser humano (cepa H5N8) #Internacionales | El gobierno de Rusia anunció que ha detectado el primer caso de transmisión de la cepa H5N8 de la gripe aviar a seres humanos y que ha afectado a siete personas.
https://t.co/MFzQn6rchO",No
1357985406411821058,06-02-2021,La Vanguardia,España,"La presión hospitalaria sigue cayendo en Catalunya pese a sumar 98 fallecidos. Los ingresados en UCI por coronavirus caen en 16, a 702",No
1362960330457047041,20-02-2021,La Prensa Gráfica,El Salvador,"La reforma migratoria de Biden, punto por punto. Mundo | El proyecto de ley de los demócratas crearía un camino de ocho años hacia la ciudadanía para millones de inmigrantes.",No
1357965648127754240,06-02-2021,La Vanguardia,España,El Liceu celebra la belleza del planeta con la danza ecologista de Blanca Li. La coreógrafa granadina presenta terrenal ‘Solstice’ en su debut en el Gran Teatre,No
1365288036406296578,26-02-2021,Diario Libre,República Dominicana,"| #DiarioLibreUSA | Rusia condena el bombardeo de EEUU contra milicias proiraníes en Siria.

Todos los detalles aquí

#DiarioLibre #Rusia #EstadosUnidos #Siria #Bombardeo",No
1357947170381590535,06-02-2021,La Vanguardia,España,RT @LaVanguardia: Entierro por YouTube @jordievole,No
1357764511655227400,05-02-2021,La Vanguardia,España,Draghi avanza hacia un gobierno formado por técnicos y políticos. El Movimiento 5 Estrellas y la Liga discuten su participación en el futuro ejecutivo,No
1365839133801811972,28-02-2021,La Tercera,Chile,"Minvu y Ministerio del Trabajo lanzan plataforma web para buscar empleos, obras urbanas y soluciones habitacionales",No
1364974545325740038,25-02-2021,Diario Libre,República Dominicana,"| #Educación | Salud Pública empieza a vacunar al personal docente con miras al retorno a las aulas

Ampliar aquí 

#DiarioLibre #Actualidad #vacunación",No
1357208143932055555,04-02-2021,La Vanguardia,España,"Quincy Jones, una leyenda viva del siglo XX. La autobiografía del productor y arreglista musical muestra un ascenso imparable basado en el trabajo y la intuición",No
1356646954764283908,02-02-2021,La Vanguardia,España,"El Gobierno de Navarra descarta los Sanfermines y el Ayuntamiento le contradice. La presidenta del Gobierno navarro, María Chivite, ha indicado que ""no va a ser posible"" su celebración y ha querido cerrar la puerta a las especulaciones",No
1364249940847960068,23-02-2021,Diario Libre,República Dominicana,"| #Economía | La OIT busca dignificar el creciente empleo a través de plataformas digitales.

Ampliar aquí

#DiarioLibre #OIT #Empleo #Trabajadores",No
1356169831662366722,01-02-2021,La Vanguardia,España,"#Lasfotosdeloslectores de @LaVanguardia Explorando rincones con encanto en Collserola. La sierra no solo actúa de gran pulmón verde del área de Barcelona, sino que ofrece vistas espectaculares",No
1356171012103139330,01-02-2021,La Vanguardia,España,"#Lasfotosdeloslectores de @LaVanguardia Esparreguera vista desde Olesa de Montserrat. La silueta de la iglesia destaca entre el paisaje que separa estos dos municipios del Baix Llobregat
https://t.co/rF52XTdeMg",No
1324787330503376896,06-11-2020,La Tercera,Chile,Este es el trabajo más peligroso para contagiarte de coronavirus según Harvard (y no es de la salud),Clickbait
1355781920068612099,31-01-2021,La Vanguardia,España,La sociedad civil pide un pacto entre el sector público y el privado en Barcelona. Los organismos apuestan por la gobernanza metropolitana para la movilidad y el urbanismo,No
1355534052066021379,30-01-2021,La Vanguardia,España,#Lasfotosdeloslectores de @LaVanguardia Colorista amanecer en la Carretera de les Aigües. El cielo de Barcelona se llena de intensos colores en el momento de contemplar la espectacular salida del sol este invierno,No
1355184788920000512,29-01-2021,La Vanguardia,España,"Rusia ofrece 100 millones de dosis de su vacuna anti-covid. La oferta estaría sujeta ""a la aprobación"" de la Agencia Europea del Medicamento",No
1363991976090214401,22-02-2021,Diario Libre,República Dominicana,"Tatis Jr. solo recibirá US$13 millones en primeros tres años de contrato. |#Deportes | El contrato tiene un bono de firma de US$10 millones

#DiarioLibre #MLB #TastisJr #GrandesLigas #Bésibol
",No
1320777355892314113,26-10-2020,La Tercera,Chile,Éxito: misión Osiris-REx consigue abundante material del asteroide Bennu,No
1320781487625691138,26-10-2020,La Tercera,Chile,Dos estudios internacionales muestran cómo el coronavirus se ha vuelto menos mortal,Clickbait
1363947939241066497,22-02-2021,Diario Libre,República Dominicana,"Biden impulsa ayudas a los negocios más pequeños o dirigidos por inmigrantes. |#Economía | La Casa Blanca anunció cambios en un programa que busca mantener a flote a las empresas durante la pandemia y que los préstamos lleguen más fácil a los negocios

#DiarioLibre #Haití #Secuestro #Delincuencia #Policía
https://t.co/PoXeRXsRjB",No
1343938546562953221,29-12-2020,La Tercera,Chile,"Un cumpleaños sin mascarillas ni distancia física: hijo de Manzanero asegura que su muerte pudo prevenirse. Hijo de Manzanero: ""Mi padre, por esa inquietud que sufren todos, de estar cansados de estar en casa, en su cumpleaños se fue a echar desmadre""",No
1362455333382344716,18-02-2021,abc,España,La primera imagen de Alonso tras su accidente,Clickbait
1335872413117116419,07-12-2020,La Tercera,Chile,¿Qué tan feminista es una serie solo por tener a una mujer de protagonista? ,Clickbait
1367513587074428935,04-03-2021,abc,España,En cuarentena todos los concejales de Móstoles tras el positivo por Covid de un edil del PP,No
1312016945043120128,02-10-2020,La Tercera,Chile,"El regreso de Dios. ¿Ha cambiado la pandemia lo que se piensa o siente sobre el futuro? Al parecer sí, indica el estudio Diálogos del Futuro, de la Fundación Encuentros del Futuro y Merlín Research",No
1311289014100598786,30-09-2020,La Tercera,Chile,🇨🇱💉 Chile inicia las pruebas para una vacuna contra el coronavirus,No
1362923583023026176,20-02-2021,Diario Libre,República Dominicana,"|#Salud| Robinson Díaz deja el Gabinete del Ministerio de Salud Pública
https://t.co/zLc2AGYWgX

#DiarioLibre #Actualidad",No
1363114962898595840,20-02-2021,Diario Libre,República Dominicana,"“Toda pareja que quiera prosperar necesita un plan financiero”, dice experta. | #Actualidad | Pamela Pichardo recomienda hacer una lista de los patrones financieros positivos y negativos dentro de la relación para identificar orígenes de manejo del dinero.

#DiarioLibre #RelacionesdePareja #PlanFinanciero #Finanzas #Dinero
https://t.co/k3ADh9aSrx",No
1362869442200408066,19-02-2021,Diario Libre,República Dominicana,"|#Deportes|  Soto y Tatis Jr., entre mejores 10 del ránking MLB Network 
https://t.co/u5tcz7ftxf

#DiarioLibre #Actualidad #Béisbol #TatisJr #GrandesLigas",No
1362784038478630915,19-02-2021,Diario Libre,República Dominicana,"Hospital Robert Reid aclara no se debió a negligencia médica la muerte de un niño quemado. |#Salud | El doctor Clemente aseguró que él mismo acudió al área de Cuidados Intensivos y se percató de la situación del niño

#DiarioLibre #HospitalRobertReidCabral #ÁreadeCuidadosIntensivos
https://t.co/BNUAnhk2Wl",No
1355512375240232962,30-01-2021,abc,España,Alerta en Brasil por la extensión de la variante genética detectada en el corazón del Amazonas,No
1362419157132840962,18-02-2021,Diario Libre,República Dominicana,"| #Actualidad | República Dominicana supera las tres mil muertes por COVID-19.

Aquí los detalles

#DiarioLibre #SaludPública #MuertesporCovid19 #CoronavirusRD",No
1362392693595324419,18-02-2021,Diario Libre,República Dominicana,"Gilberto Santa Rosa y El Canario cantarán en homenaje a Johnny Pacheco en Premio Lo Nuestro. | #Revista| Premio Lo Nuestro contará con un emotivo tributo al maestro Johnny Pacheco en la voz del puertorriqueño Gilberto Santa Rosa.

#DiarioLibre #PremiosLoNuestro #JohnnyPacheco #GilbertoSantaRosa ",No
1305582450228244482,14-09-2020,La Tercera,Chile,¿Cuántos antivacunas hay en Chile? Estudio en 149 países midió el nivel de confianza de la gente en las vacunas,Clickbait
1436450158259195905,10-09-2021,La Tercera,Chile,"Demisexualidad: La orientación sexual que depende totalmente del vínculo afectivo
https://t.co/llg63DZsfv",No
1362016447468351490,17-02-2021,Diario Libre,República Dominicana,"Conformar el roster y enfrentar el COVID-19, dos retos para el preolímpico de béisbol. |#Deportes | El torneo que dará un puesto para los Juegos Olímpicos de Tokio será en junio

#DiarioLibre #Béisbol #Preolímpico #Tokio2020 #COVID19
https://t.co/hMhAInEb4y",No
1367286174319058944,04-03-2021,abc,España,#LoMásLeído👉  Puerto Rico y Washington: los demócratas dan alas a los planes para que EE.UU. tenga dos estados más,No
1328820210216919042,17-11-2020,La Tercera,Chile,"¿Deberíamos afeitarnos la cara para tener una mejor piel?

https://t.co/tNE9x7FcGq",Clickbait
1361518205945208833,16-02-2021,Diario Libre,República Dominicana,"Unicef anuncia un acuerdo con grandes aerolíneas para entregar vacunas. |#Internacional | Según un comunicado, bajo la recién presentada Iniciativa de Carga Aérea Humanitaria, las aerolíneas han firmado acuerdos con Unicef 'para apoyar la priorización de entregas de vacunas de COVID-19

#DiarioLibre #Unicef #Aerolínea
https://t.co/qnLhVXWwtb",No
1338900384321069056,15-12-2020,abc,España,"La crisis hostelera ataca con fuerza a David Muñoz: cierra su restaurante de Londres, StreetXo",No
1322071168904531969,30-10-2020,La Tercera,Chile,Microshading: Una nueva técnica para el perfilado de cejas ,Clickbait
1367136440182792192,03-03-2021,abc,España,"Juicio al abuelo materno por los malos tratos al pequeño D: «Jamás pegué a mi nieto, jamás»",No
1360676390253842439,13-02-2021,Diario Libre,República Dominicana,"Día Internacional del Condón: siete curiosidades sobre él que no sabías. |#EstilosRD| Te listamos siete datos curiosos que quizá no conocías sobre el condón masculino.

#DiarioLibre #Curiosidades #Preservativos 
https://t.co/NiLgmlGwTc",Clickbait
1293580673878458373,12-08-2020,La Tercera,Chile,Casos nuevos de Covid-19 alcanzan los 1.540 y marcan quinto día a la baja,No
1352260970454929411,21-01-2021,abc,España,El servicio de apoyo psicológico a sanitarios se amplía a seis meses para paliar la «ola psicológica»,No
1295524279447101441,18-08-2020,abc,España,Trucos para mejorar la velocidad de tu WiFi doméstica,Clickbait
1320817478109376512,26-10-2020,La Tercera,Chile,"La cultura de la dieta y cómo dejar de vivir en guerra con la comida

https://t.co/c3Bw4aG9bM",Clickbait
1362403999035498499,18-02-2021,La Tercera,Chile,📈 @pulso_tw | Precios de alimentos a nivel global se disparan en enero y prometen continuar al alza... y en Chile también,No
1359119868000370692,09-02-2021,abc,España,Koeman saca pecho #Barcelona,No
1359711265225080833,11-02-2021,Diario Libre,República Dominicana,"Princesa Leonor de España estudiará en Gales. |#EstilosRD | Leonor de Borbón, la mayor de las dos hijas del rey Felipe VI y la reina Letizia, estudiará en el UWC Atlantic College

#DiarioLibre #Realeza #PrincesaLeonor
https://t.co/pE7ASBaeZe",No
1359675860186501122,11-02-2021,Diario Libre,República Dominicana,"Eddy Olivares dice reducción de fondos a partidos implicaba acuerdos. |#Política |  Eddy Olivares dijo que para quitar los fondos a las organizaciones se debe modificar la Constitución

#DiarioLibre #EddyOlivares #JCE #Partidos
https://t.co/q1yHJnhmhp",No
1359693649001541632,11-02-2021,Diario Libre,República Dominicana,"San Valentín también se celebra con las mascotas. |#EstilosRD | Las mascotas han cobrado protagonismo en una jornada que originalmente exalta a los enamorados y amigos

#DiarioLibre #SanValentín #Mascotas
https://t.co/w4XA7n4woH",No
1286011164808314880,22-07-2020,La Tercera,Chile,Columna de Paulina Assmann: ¡Pudimos llegar a la Luna! Podremos parar el coronavirus,No
1284022400099778560,17-07-2020,abc,España,Los líderes europeos buscan salidas al hundimiento económico previsto en otoño,No
1326532639226957825,11-11-2020,abc,España,El rotundo comunicado de Isabel Pantoja sobre su guerra con Kiko Rivera,Clickbait
1272967177491054594,16-06-2020,La Tercera,Chile,Columna de Carolina Busco | Teletrabajo: una historia llena de desafíos,No
1270439416163561472,09-06-2020,La Tercera,Chile,"🏥 Primera línea de la salud, ¿quién cuida a sus hijos cuando cuidan a otros?",Clickbait
1270694729244688385,10-06-2020,La Tercera,Chile,✅❎ #FactCheckingLT 97: ¿Regiones de Aysén y Magallanes son las únicas que no registraron casos nuevos? ¿China prohíbe el consumo de pangolines?,Clickbait
1333485961238474756,30-11-2020,abc,España,"«Los hijos ya no mienten a sus padres para ir a una fiesta, sino para quedarse en casa con la pantalla»",No
1272456954271727617,15-06-2020,abc,España,Luis de Guindos: «Es vital para España una actuación coordinada de Gobierno y oposición»,No
1338562219081166855,14-12-2020,abc,España,Javier y Guillermo Fesser: «Necesitamos que este corto se vea para concienciar a la gente sobre el hambre».https://t.co/6bzFcvbVqD,No
1341426249936367618,22-12-2020,abc,España,El catalán será por ley «la lengua vertebradora» de la enseñanza en Baleares,No
1317167685671800836,16-10-2020,abc,España,"El «look» de Leonor en los Premios Princesa de Asturias: elegancia, bordados y tacones",Clickbait
1246131040810348544,03-04-2020,La Tercera,Chile,"🗣 Columna de Sebastián Rodríguez, psicólogo | Padres e hijos en cuarentena",No
1329347980202270722,19-11-2020,abc,España,"El Ejército australiano reconoce haber cometido crímenes de guerra en Afganistán. La comisión especial designada por el Gobierno de Australia para investigar 
la labor del Ejército durante su participación en la guerra de Afganistán (2001-2014) ha revelado que al menos 39 civiles fueron «asesinados ilegalmente» por las tropas aus…",No
1240633906992427008,19-03-2020,abc,España,Cómo desinfectar dispositivos de pago y eliminar virus y bacterias,Clickbait
1239972718830743552,17-03-2020,La Tercera,Chile,El increíble video que muestra cómo se multiplican los casos si la gente no se queda en casa,Clickbait
1337352392967409664,11-12-2020,abc,España,Suspenden las pruebas de la vacuna australiana contra el Covid-19 tras falsos positivos de VIH,No
1239942887858724864,17-03-2020,La Tercera,Chile,Síntomas del coronavirus: ¿cuál es la diferencia con el resfrío y la influenza?,Clickbait
1232019865294311424,24-02-2020,abc,España,La banda sonora universal que inspiró a la ciencia,Clickbait
1365345889473167363,26-02-2021,abc,España,C. Tangana: «El pop y el rock se cargaron la canción española»,No
1235116663407644674,04-03-2020,abc,España,Cómo limpiar bien tu teléfono móvil y eliminar bacterias y virus. Tu teléfono móvil tiene más suciedad que un váter: aprende a limpiarlo correctamente,Clickbait
1229737327221714944,18-02-2020,abc,España,El precio de la vivienda de segunda mano cae por primera vez desde 2014,No
1334913652848201733,04-12-2020,abc,España,La caída de la incidencia acumulada se ralentiza ligeramente en España,No
1233022742330560513,27-02-2020,La Tercera,Chile,"Columna de sismología: A diez años del 27F, segunda parte. Tres minutos y medio",No
1325494058857472004,08-11-2020,abc,España,"Maduro y Díaz-Canel confían en que Biden abra una nueva etapa de entendimiento con Venezuela y Cuba. Nicolás Maduro y Miguel Díaz-Canel esperan que el triunfo de Joe Biden en las elecciones de EE.UU. abran una nueva etapa de entendemiento con Venezuela y Cuba, según han asegurado ambos mandatarios tras conocerse el resultado.

El presidente saliente,…",No
1224346810120114177,03-02-2020,abc,España,Renfe aumenta de 10.000 a 16.000 los billetes a 5 euros del Avlo,No
1313162031818735618,05-10-2020,abc,España,Un mes de miedo para celebrar Halloween en el Parque de Atracciones de Madrid,No
1364967146128891910,25-02-2021,abc,España,Estos son los ingredientes antiedad que sirven para retrasar el envejecimiento de la piel,Clickbait
1323858780153696257,04-11-2020,abc,España,"Puerto Rico dice «sí» a convertirse en un estado de EE.UU. Los puertorriqueños se declararon este martes a favor de que la isla sea un estado de Estados Unidos, con un 52,34 por ciento de los votos, según laa Comisión Estatal de Elecciones (CEE) en su página web con el 86,26 por ciento de los colegios escruta…",No
1294551907911053312,15-08-2020,abc,España,"Kolia Lukashenko, el crío que se codea con los líderes del mundo",Clickbait
1364921091056144392,25-02-2021,abc,España,Desescalada de las restricciones en Valencia: Ximo Puig anuncia la vacunación masiva en 161 municipios desde abril,No
1321152187511222272,27-10-2020,abc,España,Descubren que los mayas construyeron un sofisticado sistema de depuración de agua 2.000 años antes que en Europa,No
1206554524879593472,16-12-2019,abc,España,"🔴#Últimahora: El Banco de España alerta de que el déficit público no bajará en 2019, lo que no ocurría desde 2012",No
1316794036196343810,15-10-2020,abc,España,"Los Reyes, la Princesa y la Infanta Sofía llegan a Asturias",No
1340997045138681856,21-12-2020,abc,España,Messi: «Lo pasé muy mal en verano y lo arrastré a principio de temporada»,No
1313850323065282560,07-10-2020,abc,España,"El extravagante término inventado hace setenta años para denominar al coñac de Jerez. El jurado contaba con dos prestigiosos literatos y académicos de la época: José María Pemán y Julio Casares
https://t.co/66plErLUdp",Clickbait
1174673968214827012,19-09-2019,abc,España,"El Huawei Mate 30 viene sin las aplicaciones de Google preinstaladas, pero podrá tenerlas",No
1364188262701613058,23-02-2021,abc,España,¿Podrían mezclarse distintas vacunas contra el coronavirus?,Clickbait
1169294051201486848,04-09-2019,abc,España,Más de 19.500 objetos de basura espacial flotan sobre nuestras cabezas,No
1175002250344914945,20-09-2019,abc,España,La nueva vida de Huawei sin las aplicaciones de Google: ¿un riesgo para el usuario?,Clickbait
1168448479934537728,02-09-2019,abc,España,El estudiante que resolvió dos grandes problemas matemáticos por impuntualidad @Ciencia  @pgargantilla,Clickbait
