id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,humor_rating,humor_mechanism,humor_target
tweet8897,No me dejan poner los 4 porteros que he llevado a Turquía. #RoboAlMadrid,1,2,1,1,0,1,0,2.3333,absurd,
tweet8898,"Me gusta que me ignores,con eso me recuerdas que merezco algo mejor.",0,3,0,0,0,0,0,NULL,,
tweet8899,Si sigue lloviendo todo el dia no voy a tener que trabajar jajaja maravillosa jugada clima,1,1,2,2,0,0,0,1.5,,
tweet8900,"Yo no creo en esas excusas de “Andaba pedo/a, por eso te fui infiel”.

 Si en la peda es cuando más se piensa en esa persona que “quieres”.",0,3,0,0,0,0,0,NULL,,
tweet8901,"Preparen sus hígados en Halloween, ya saben que por cada disfraz de #harleyquinn SHOT!",0,3,0,0,0,0,0,NULL,,
tweet8902,Llega el pequeño elefantito donde la mamá y ella le pregunta: -¿Estás bravo? -No... -¿Entonces por qué tienes esa trompa? #fb,1,0,0,4,1,0,0,2.2,,
tweet8903,"—¡Taxi! ¿Está libre?
—Si
—¡VIVA LA LIBERTAD!",1,1,2,2,0,4,0,2.75,wordplay,professions
tweet8904,"Pareciera broma, pero Facebook te manda la notificación del cumpleaños de la persona que más verga te vale en este mundo.",1,2,1,1,1,0,0,2.0,,
tweet8905,A mi también me dijeron que mi salón era el peor curso de todo el colegio.,0,4,0,0,1,0,0,NULL,,
tweet8906,Ojala hubiera reciprociedad,0,3,0,0,0,0,0,NULL,,
tweet8907,Es una total bendición que esten en mi vida @Eldadenise @9928Rodri @magnrao @marymaregz @zayetsy @priscilazapatam @annacristina_c  @0lizz0,0,3,0,0,0,0,0,NULL,,
tweet8908,Quiero burlarme de las fotos que tomábamos que se volvían cursis pero equis nos amábamos,0,3,0,0,0,0,0,NULL,,
tweet8909,Hagamos un juego express.. (cont siguiente tweet) #JuegosJajaChistes,0,3,0,0,0,0,0,NULL,,
tweet8910,Odio que me compares con la demás gente,0,3,0,0,1,0,0,NULL,,
tweet8911,Si tuvieras que elegir entr 1 millón de dolares y salvar a tu amigo ¿Qué es lo primero que te comprarías?,1,0,0,1,3,1,0,3.0,unmasking,
tweet8912,una vez una jaña me corto porq tenia como mil lunares y yo le decia la dalmata guau,0,3,1,1,0,0,0,NULL,,
tweet8913,"-Mamá, mentiste al decir que mi hermanito es angelito -Porque lo dices? -Lo tiré por la ventana y no voló.",1,0,3,1,1,1,0,2.0,,
tweet8914,Voy a dormir riéndome y sonriendo como idiota,0,3,0,0,0,0,0,NULL,,
tweet8915,Estamos en pleno 2016 y todavía dicen ''Si no sabes que regalarle a tu mamá hazla mi suegra'' no mamen.,0,4,0,0,0,0,0,NULL,,
tweet8916,"Cacería leve, y todavía enfermo: me siento deprimido",0,3,0,0,0,0,0,NULL,,
tweet8917,P.E.R.R.A.= Persona Empeñada en Romper Relaciones Ajenas,0,3,1,1,0,0,0,NULL,,
tweet8918,"Yo no bebo mucho, bebo poco, pero cuando bebo me convierto en otra persona, y esa persona sí bebe mucho.",1,1,1,2,0,0,1,2.5,,
tweet8919,Vamos Brasil faltan 6 para la venganza.,0,3,0,0,0,0,0,NULL,,
tweet8920,Qué divertido es putear a la gente que me cae bien. Puta.,0,4,1,0,0,0,0,NULL,,
tweet8921,Hace rato le dije al taxista: “Necesito un consejo”. Él se volteó con lágrimas en los ojos. Su título en Psicología al fin serviría de algo.,1,0,0,1,3,1,0,3.0,,
tweet8922,Neyli me trajo café que bella😎,0,3,0,0,0,0,0,NULL,,
tweet8923,"Te escribo buenos días en el momento que acabo de despertar, mirando con un ojo, con una mano. Si eso no es amor, no sé qué chigados sea.",0,4,0,0,0,1,0,NULL,,
tweet8924,"Amo tu cabello, tu mirada, tu sonrisa, Todo de ti ! TE AMO ESPEJO!",1,2,2,0,0,1,0,2,,
tweet8925,"No sé si les dije, pero hoy más que nunca, amo a todas las Directioners, porque juntos trolleamos a Paulina Peña, EPN y exigimos justicia!",0,3,0,0,0,0,0,NULL,,
tweet8926,Bueno hoy empeze los ejerciciossss,0,3,0,0,0,0,0,NULL,,
tweet8927,Menos mal no me traje a Morata al Chelsea o con él y Torres iba a terminar los partidos con el marcador en negativo.,0,4,0,0,1,0,0,NULL,,
tweet8928,"- Cariño, ya acosté al niño y está la cena en el horno.
- Pero si en la cama hay un pollo...

- ¡¡¡Apaga el horno!!! ¡¡¡APAGA EL HORNO!!!",1,0,0,2,1,0,2,3.4,,
tweet8929,"Madres, si me rebajé bien cabrón",0,3,0,0,0,0,0,NULL,,
tweet8930,"A veces me gustas mucho, pero otras veces me gustas un chingo.",0,4,0,0,1,0,0,NULL,,
tweet8931,"Mi Internet es como el amor: se va sin avisar, vuelve cuando menos lo espero, y al final, siempre lo perdonó.",1,0,3,0,1,1,0,2.0,,
tweet8932,No puede ser que no me lleguen los mensajes loc,0,3,0,0,0,0,0,NULL,,
tweet8933,"Lo que no se valora, después se llora.",0,3,0,0,0,0,0,NULL,,
tweet8934,Típico : Escribir rápido la Contraseña para que no la vean y sin darte cuenta la escribes en usuario.,0,7,0,2,0,1,0,NULL,,
tweet8935,Siempre tienes que cagarla,0,3,0,0,0,0,0,NULL,,
tweet8936,"El que fácil se enamora de ti, fácil se enamora de otras.",0,5,0,0,0,0,0,NULL,,
tweet8937,q mierda no poder dormir,0,3,0,0,0,0,0,NULL,,
tweet8938,"—Voy a amarte. —¿Eres astronauta? —Jajajaja. No, a amarte. —Por eso, a Marte. —!A amarte! —¿Cuándo es el despegue? —¡NO! —¿Entonces? —Mierda",1,0,1,3,0,1,0,2.2,,
tweet8939,"Falta poco para que escriban:
—2018 sorpréndeme 
—Adiós 2017, bienvenido 2018
—Página 1 de 365
—Recuerdo el 2017 como sí hubiera sido ayer.",1,2,1,2,0,0,0,1.6667,,
tweet8940,"Este man también va para la categoría ""Uzte k ó k?"" de los Grammy",0,3,0,0,0,0,0,NULL,,
tweet8941,"2006.- Ismail Haniya, dirigente de Hamas, es nombrado primer ministro de la Autoridad Nacional Palestina (ANP).",0,3,0,0,0,0,0,NULL,,
tweet8942,Chicas de Facebook con el complejo de Hamburguesas de McDonald's... Sólo se ven bien en las fotos.,0,3,1,1,0,0,0,NULL,,
tweet8943,"—Me da una torta por favor.
—¿Cómo la quiere?
—Con todo mi corazón, pero a ella no le importa.",1,1,2,1,1,0,0,1.75,,
tweet8944,"A tus nalgas sólo les falta tener bigote para que sean un señor culazo. Tú sabes quién eres, mi amor.",1,1,2,0,1,1,0,2.25,wordplay,
tweet8945,Poner la música a todo volumen y olvidarse del mundo por un momento.,0,4,0,0,0,0,0,NULL,,
tweet8946,que puto frioooooooo,0,3,0,0,0,0,0,NULL,,
tweet8947,Se nota cuando le #importas a alguien y cuando no 🤷,0,3,0,0,0,0,0,NULL,,
tweet8948,"Si les preguntan porque no irán al mundial, digan que es por las amenazas que se han hecho, porque serán pobres, pero no pendejos.",0,3,0,0,0,0,0,NULL,,
tweet8949,Marisco mira al suelo se te acaba de caer la hombría,0,3,0,0,0,0,0,NULL,,
tweet8950,"#VamosABesarnosHastaQue Chabelo se muera. Es decir, hasta la Eternidad.",0,4,1,0,0,0,0,NULL,,
tweet8951,"La mejor parte de la película ""el Rey Leon"" es cuando Nicki Minaj levanta a Simba.",1,1,3,1,0,0,0,1.25,analogy,
tweet8952,Junto a ti tuve pequeños momentos pero grandes recuerdos.,0,3,0,0,0,0,0,NULL,,
tweet8953,"Un policía me preguntó si había bebido «no lo suficiente para olvidarla» dije. Al ver su rostro reflejado en mis lágrimas, me dejó ir.",0,3,0,1,0,0,0,NULL,,
tweet8954,"Qué dolor de cabeza acho, mi cabeza sabe cuándo tengo exámenes o qué vergas.",0,4,1,0,0,0,0,NULL,,
tweet8955,¿Por qué la gente corre en transferencia 😑😑😑?,0,3,0,0,0,0,0,NULL,,
tweet8956,No se duerman porquerías! No me han dicho como les fue en su fin de semana.,0,3,0,0,0,0,0,NULL,,
tweet8957,"@MovistarVe horrible el sistema ni el saldo lo estan dando, la señal se va y viene pilas ciudad ojeda efo. ZULIA",0,3,0,0,0,0,0,NULL,,
tweet8958,"Todo es vida y muerte, igual no podemos aceptar la segunda.",0,3,0,0,0,0,0,NULL,,
tweet8959,A veces me stalkeo a mí mismo para sentir que a alguien le importo.,1,2,1,2,0,0,0,1.6667,,
tweet8960,"—Amor ¿estás molesta?
—No :)
—¿Segura cielo? esas caritas solo las usas cuando estás molesta.
—Sí :)
—Ya en serio ¿Qué te pasa?
—Nada :)",1,1,3,0,0,1,0,1.75,,
tweet8961,"Un carpintero va robar un banco y como no tenia pistoLa, se hace una de madera.
llega al banco y dice arriba las manos o les meto un palaso",1,0,2,1,1,1,0,2.2,absurd,
tweet8962,Típico: Pelear con un amigo y que parezca una crisis matrimonial.,0,16,4,1,0,0,0,NULL,,
tweet8963,"- Oye, Pedro, ¿tus vacas fuman?.
- No, ¿por qué?.
- Entonces se te está quemando el establo.",1,0,1,2,1,1,0,2.4,,
tweet8964,"Si no veo interés, ¿para qué voy a insistir?",0,3,0,0,0,0,0,NULL,,
tweet8965,"Si te parece una estupidez lo que escribí, imaginate lo que escribí y borré porque a mi me pareció una estupidez.",1,0,2,1,2,0,0,2,unmasking,self-deprecating
tweet8966,mojame cojeme del pelo y sobame con la mano así rico y tiram al piso  revuelcame hasta el cansancion para sentirme sucio ATTE El trapeador,1,1,1,2,1,0,0,2,,
tweet8967,¿Y si Don Vergas era parte del Jurado para elegir al Premio Nobel de Literatura?,0,3,0,0,0,0,0,NULL,,
tweet8968,¿Por qué el agua es azul? Porque los pecesitos hacen blue blue blue...,1,0,3,1,0,1,0,1.8,,
tweet8969,"Extraño cosquin, extraño cantar luz de Ciro, versión cumbia con laucha",0,3,0,0,0,0,0,NULL,,
tweet8970,"—Mamá, ¿recuerdas que te dije que iba a estudiar con unos amigos?. —Sí.   —Bueno, necesito que nos saques de la cárcel.",1,0,1,3,6,4,1,3.066666666666667,,
tweet8971,"–Amor, ¿qué fue lo que más te gusto de cuando nos conocimos?

–Las chichotas de tu amiga.",1,0,3,2,0,0,0,1.4,unmasking,
tweet8972,"El karma tarda, pero llega...",0,3,0,0,0,0,0,NULL,,
tweet8973,"Me caga que los emojis de corazón estén tan lejos, de aquí a que los encuentre ya se me pasó lo romántico.",0,4,0,0,0,1,0,NULL,,
tweet8974,"Mi amor, me perdonas? @BelenNaumtchuk ???",0,3,0,0,0,0,0,NULL,,
tweet8975,"#Chiste: Doctor, me duele la pierna izquierda. - Eso es por la edad. - Pues la derecha es igual de vieja y no me duele #chistes RT.",1,0,0,3,1,1,0,2.6,,
tweet8976,"Amor, Si estas durmiendo mándame tus sueños.
Si estas riendo mándame tu sonrisa.
TE AMO!!!
-Mi amor;
Me agarraste cagando..¿ Qué hago ? #RT",1,0,7,0,2,0,1,1.8,absurd,family/relationships
tweet8977,"—Te quiero de aquí hasta la luna.
—Awww, ¿de ida y vuelta?
—No, sólo de ida, porque me gustaría dejarte allá.",1,0,1,2,1,1,0,2.4,embarrassment,
tweet8978,"Mi hermana: ""Ya me perdonaste?""
(Ya casi un mes que no le hablo, ósea si le hablo, es mi hermana, pero no como antes)",0,3,0,0,0,0,0,NULL,,
tweet8979,Los autobuses de #Manchester dan el mismo mal rollo que los de #HarryPotter,0,3,0,0,0,0,0,NULL,,
tweet8980,"Que te insulte un amigo y decir ""gracias yo también te quiero"".",0,3,0,0,0,0,0,NULL,,
tweet8981,"policía ¿cuál es su emergencia? 
- ¡Auxilio 2 chicas están peleando por mí! 
- Ok entiendo ¿pero cuál es el problema? 
- La fea va ganando",1,1,0,0,2,2,0,3.5,,
tweet8982,"—Di algo bonito. —Tú. —Aún más bonito. —Tu hermana, JAJAJAJAJAJANo es cierto mi amorSUELTA ESA PIST...",1,1,2,1,1,0,0,1.75,reference,women
tweet8983,"La mala ortografía, es el mal aliento por escrito.",0,3,2,0,0,0,0,NULL,,
tweet8984,Cada vez los banco menos😥,0,3,0,0,0,0,0,NULL,,
tweet8985,"—Lo siento, debo terminar con esto, ya le hemos dado muchas vueltas. —¡NO POR FAVOR! —Si, ya bájese del carrusel, señor.",1,0,0,0,3,2,0,3.4,absurd,
tweet8986,Garnachame la panocha she ke te to #MasterChefMx,0,3,0,0,0,0,0,NULL,,
tweet8987,¿¡Quien eres tú para enamorarme así...?!,0,3,0,0,0,0,0,NULL,,
tweet8988,#SabesQueTeEstánIgnorandoCuando Piensas ''Quizás le robaron el teclado y por eso no me responde'' ¡Si! debe ser eso.,1,2,0,2,0,1,0,2.6667,reference,
tweet8989,Solo toman la foto y se marchan,0,4,0,0,0,0,0,NULL,,
tweet8990,¿Felicidad? Eso me da cada instante que te veo.,0,3,0,0,0,0,0,NULL,,
tweet8991,Me hicieron el antidoping y salió positivo que soy adicto a tu hermosa carita.,0,4,1,1,0,0,0,NULL,,
tweet8992,Por un año con menos decepciones y más alcohol.,0,4,0,1,0,0,0,NULL,,
tweet8993,Estaba un NOKIA en el entierro de un MOTOROLA y le pregunta a SONY ERICSON: —Y Cómo lo mataron? —Llegaron unos Blackberrys en moto y PIN PIN,1,0,4,0,0,1,0,1.6,,
tweet8994,"Los Japoneses son astutos, sino fíjense como miran, como con sospecha.... sin embargo ni Benji Price los va a salvar de los Mexicanos!!",1,1,4,0,0,0,0,1.0,stereotype,ethnicity/origin
tweet8995,Le vi el culo y me enamoré... fue un amor de ver-ano.,1,1,0,4,0,0,0,2.0,wordplay,
tweet8996,"Mujer al marido, muy enfadada: 
-Tú te lo gastas todo en vino! 
-Sí claro, y el coñac y el anís me lo regalan entonces?!",1,0,4,6,0,0,0,1.6,,
tweet8997,se me esta haciendo costumbre no hablar con nadie.,0,4,0,0,1,0,0,NULL,,
tweet8998,"estoy buscando el vlive dónde seokjin manda al frente al taekook y jungkook se hace el boludo, cuando lo encuentre vuelvo chingus",0,3,0,0,0,0,0,NULL,,
tweet8999,Le iba a contestar algo a uno pero vi en la foto de perfil que está grande así que MUTIS POR EL FORO.,0,3,0,0,0,0,0,NULL,,
tweet9000,"Buenos días a todos menos a ti, que tus días no vuelvan a ser buenos nunca jamás, tú sabes quién eres.",0,3,0,0,0,0,0,NULL,,
tweet9001,"No saben menear la cuchara para prepararle un ""ChocoMilk"" a su hijo, pero si son expertas en menear el culo perreando en el antro, pendejas.",0,3,0,0,0,0,0,NULL,,
tweet9002,Entré al gimnasio antes de las 8 y me odio,0,3,0,0,0,0,0,NULL,,
tweet9003,"En pijama casi borrachita. 
No hay mejor escenario",0,4,1,0,0,0,0,NULL,,
tweet9004,Igual nos inventamos unas semifinales como título que un MVP a CR quedando a 15 puntos. No hay quien nos pare en Portugal inventando títulos,0,3,0,0,0,0,0,NULL,,
tweet9005,"Desde el alcalde, ex alcaldes, concejal y el payaso, ese apallidingo desubicau, no más es...
#melodijoinbox",0,3,0,0,0,0,0,NULL,,
tweet9006,"El del periódico llegó ofreciéndome ""El Sol"", entonces yo le ofrecí la luna y las estrellas, nos abrazamos, todos aplaudían, fue hermoso.",1,2,1,1,1,0,0,2.0,,
tweet9007,Me destruyo a mi mismo con pensando,0,3,0,0,0,0,0,NULL,,
tweet9008,Ya mismo trabajo y sigo sin sueño. 🙄,0,3,0,0,0,0,0,NULL,,
tweet9009,Llegué al depto y lo primero que hice fue levantar la persiana y se me pasó. Haciendo las cosas bien desde 1999 😓,0,3,1,0,0,0,0,NULL,,
tweet9010,"esa gente que me manda MD para pelear, que coman mierda mejor, despues estan de cerotes con capturas, asi que los pleitos sean publicos guau",0,3,2,0,0,0,0,NULL,,
tweet9011,"Ay!! @fwpipo,no te apures! Llegaras bien!!!",0,4,0,0,0,0,0,NULL,,
tweet9012,"Pq si le regalas un 4track(aunk sea mini) a un nene d 6 anos,practicamente lo estas matando.Punto. Q brege con eso.",0,4,0,0,0,0,0,NULL,,
tweet9013,"Trabajas menos que santa claus, que lo hace una vez al año y es mentira
#frases",1,0,4,1,1,0,0,1.5,,
tweet9014,"aros tiene k estar flipando, le sacas de los colores en ingles y se pierde",0,3,0,0,0,0,0,NULL,,
tweet9015,Hoy operan a mi mamá y yo me corté ogt el pie. Espero no sea un presagio.,0,3,0,0,0,0,0,NULL,,
tweet9016,Que horrible día,0,3,0,0,0,0,0,NULL,,
tweet9017,Me tomé otro café y me fui a dormir.,0,3,0,0,0,0,0,NULL,,
tweet9018,"-¿Vamos a comer pastel?
-Sí, pero invita a tu esposa
-Tiene depresión
-¿Postparto?
-Pos pártelo, ya qué!",1,0,3,0,0,1,1,2.4,,
tweet9019,¿Cómo le dice una mamá mexicana a su hijo para que aprenda a leer? ¡Hijolee! #fb,1,1,1,3,1,0,0,2.0,stereotype,ethnicity/origin
tweet9020,me aburro mucho y no puedo dormirme habladme por fa,0,4,0,0,0,0,0,NULL,,
tweet9021,"Adivinen quién, yo, tiene que levantarse temprano mañana para plancharse el cabello",0,3,0,0,0,0,0,NULL,,
tweet9022,"—¿Nivel de inglés?
—Alto.
—Traduzca vidrio.
—Glass.
—Úselo en una frase.
—Glassias pol la entlevista.
—JAJAJA. Maldito chino.
—¡SOY TELIBLE!",1,0,0,2,2,1,0,2.8,stereotype,ethnicity/origin
tweet9023,Hershell no tiene la cabeza comprometida con el equipo en el último capítulo de The Walking Dead...,1,2,3,0,0,0,0,1.0,,
tweet9024,"@WriteOutEveryth 
Oye, no se nadar, pero seguro que si me agarro a ti, flotamos.
Porque vaya bolsas de aire
—Holly molly—",1,1,3,1,0,0,0,1.25,,
tweet9025,"- Papá, cómprame un celular por favor!

- Una mierda es lo que te voy a comprar!! 

- No Papá, un BlackBerry 10 NO! Por favor!!",1,0,2,3,0,0,0,1.6,,
tweet9026,juanpa surita,0,3,0,0,0,0,0,NULL,,
tweet9027,"@milliebbrown happy  Happy birthday, feliz cumpleaños my actress favorite 🤗😘 saludos desde Mexico",0,3,0,0,0,0,0,NULL,,
tweet9028,otro fandom mas que se puso súper toxico 😒,0,3,0,0,0,0,0,NULL,,
tweet9029,Qué feo se ha de sentir ser Moreno y que cuando se bloquee la pantalla de tu celular no poder ver tu reflejo.,0,3,0,1,0,0,0,NULL,,
tweet9030,"Que tibio Donofrio, por favor",0,4,1,0,0,0,0,NULL,,
tweet9031,"Cuando ponen estados tristes en Facebook, me dan ganas de abrazarlos y decirles al oído: ""Nos vale madre"".",0,4,0,0,0,1,0,NULL,,
tweet9032,Necesito que mi mejor amiga viva cerca de mi. ☹️,0,3,0,0,0,0,0,NULL,,
tweet9033,"-ojalá te mueras.-murmuro con ira, y se retiró del espejo...",0,3,0,0,0,0,0,NULL,,
tweet9034,"Hay 2 tipos de personas:

1.- La gente guapa que tiene el teléfono lleno de fotos suyas. 

2.- Los que lo tenemos lleno de memes y capturas.",0,5,1,1,2,0,0,NULL,,
tweet9035,Me intenta dar celos con una culicagada que se la ha comido medio mundo 😂 Ósea adiós y bye payaso.,0,4,0,0,0,0,0,NULL,,
tweet9036,Camila deja de borrar twits lok que me pongo nerviosaaa @Cami_Mazzarini ahre tkm,0,3,0,0,0,0,0,NULL,,
tweet9037,No mams cajero estás viendo que vine a sacar $50 y todavía me preguntas si quiero donar $9.,1,1,2,0,2,0,0,2.0,reference,
tweet9038,alguien sabe cnta guita cuesta sacarse las amigdalas y si es jodida d dolor? gracias d antemano brous,0,3,0,0,0,0,0,NULL,,
tweet9039,"La verdad te hará libre, pero primero te hará encabronar.",1,2,1,1,1,0,0,2.0,parody,
tweet9040,De dónde vienen las ranas??? De Croakkkk-cia.  #chistes,1,1,4,0,0,0,0,1.0,wordplay,
tweet9041,"no les pasa que cuando van a una tienda, super o lo que sea con puertas electricas a ustedes no se les abre? o soy yo o que vergas guau",0,3,0,0,0,0,0,NULL,,
tweet9042,Impresionante como una persona te puede cambiar el animo,0,3,0,0,0,0,0,NULL,,
tweet9043,Ya se que voy a estudiar.☺😍,0,3,0,0,0,0,0,NULL,,
tweet9044,"No tengo iPhone, iMac ni IPad porque no iPlata.",1,2,1,1,0,1,1,3.0,,
tweet9045,Me encanta saber que mis abuelos saben textiar y a cada rato me text ✨,0,3,0,0,0,0,0,NULL,,
tweet9046,"ayer fue el dia del gamer, que onda alguien murio jugando o que? guau",0,3,0,1,1,0,0,NULL,,
tweet9047,"Más que perfecta hora dorada, y el día de mi cumple ??",0,3,0,0,0,0,0,NULL,,
tweet9048,#tengounamiga que le dicen la carpa de circo... porque la clavan en cualquier potrero!,1,1,1,2,1,0,0,2.0,,
tweet9049,Cuba es lo mejor que me ha pasado en mucho tiempo. Ya comprendo porqué Hemingway vivió 20 años acá. Es encantadora.,0,3,0,0,0,0,0,NULL,,
tweet9050,La droga te buelbe vruto.,1,0,3,1,0,0,1,2.0,irony,
tweet9051,"Buen día a los que se lavan los dientes antes y después de tomar mates, a los demás NO.",1,2,0,1,1,1,0,3.0,,
tweet9052,Se acabo la cacería.,0,3,0,0,0,0,0,NULL,,
tweet9053,"Wow! Tener un sobrino de 19,q t cuente sus historias,es mejor q ver la tele!!",0,3,0,0,0,0,0,NULL,,
tweet9054,#SensacionesFeas y golpearte el dedo chiquito del pie con la esquina de un mueble.,0,3,2,0,0,0,0,NULL,,
tweet9055,Tengo defectos por montones... 😣,0,3,0,0,0,0,0,NULL,,
tweet9056,No hagas lo que no te gusta que te hagan (la voy a aplicar ),0,3,0,0,0,0,0,NULL,,
tweet9057,bueno m voy a ver pll asi q bai sres,0,3,0,0,0,0,0,NULL,,
tweet9058,Uh re pesadita,0,3,0,0,0,0,0,NULL,,
tweet9059,amor secreto,0,4,0,0,0,0,0,NULL,,
tweet9060,"Creí que lo perfecto no existía, hasta que sonreíste.",0,3,0,0,0,0,0,NULL,,
tweet9061,"Eres el ""me encantas"" más sincero que he dicho.",0,3,0,0,0,0,0,NULL,,
tweet9062,"“Diciembre, sorpréndeme”

—El pirata Culiacán. RIP ☹️",0,3,0,1,0,0,0,NULL,,
tweet9063,Me gustan las drogas,0,3,0,0,0,0,0,NULL,,
tweet9064,"Ella me pidió espacio y yo le partí el teclado en la cabeza y le dije: ""¡AHÍ ESTÁ TU ESPACIO, CTRL, ESC, Y LAS TECLAS QUE QUIERAS!",1,1,3,0,1,0,0,1.5,,
tweet9065,"Un sonido que solo con escucharlo, me frenara el corazón",0,4,0,0,0,0,0,NULL,,
tweet9066,"Qué envidia me dan las personas que salieron de mi vida. 

Yo también quería salir.",1,1,2,2,0,0,0,1.5,unmasking,self-deprecating
tweet9067,Coño si tienen una pelinegra blanquita rica culona carita de bebe valorenla mijo,0,4,0,1,0,0,0,NULL,,
tweet9068,¿Qué será del Río? #videntedohexa,0,3,0,0,0,0,0,NULL,,
tweet9069,Jesús me voy a dormir y voy a apagar mi celular por favor no muevas México que no escucharé la alarma. Gracias.,0,3,0,0,0,0,0,NULL,,
tweet9070,"-Mi novia tiene 50 años.
-JAJAJA! Podría ser tu madre
-Sí, pero es la tuya.",1,0,2,0,1,1,1,2.8,,
tweet9071,"Riing Riiing! -Aló! ¿El Chapulín Colorado? -No, está equivocado! -Lo sospeché desde un principio...",1,0,0,3,1,1,0,2.6,,
tweet9072,EN EL PUENTE YO estaré aquí nomas acostao,0,3,0,0,0,0,0,NULL,,
tweet9073,"naa mak donal saco amorfoda version cumbia, que chabon del bien jajajaja",0,3,0,0,0,0,0,NULL,,
tweet9074,Me enamoro bn fácil,0,3,0,0,0,0,0,NULL,,
tweet9075,Mala suerte pt3577855: me cayó el pedal de la bici en el dedo y no me para de sangrar,0,4,0,0,0,0,0,NULL,,
tweet9076,ay como chingan,0,3,0,0,0,0,0,NULL,,
tweet9077,"Quien rompe una resolucin es un dbil; quien hace una, es un tonto. -F. M. Knowles",0,3,0,0,0,0,0,NULL,,
tweet9078,"#CosasQueMeGustaríaQuePasen que las matemáticas madurarán y resolvieran sus propios problemas, y me dejaran a mi tranquilo.",1,2,2,0,1,0,0,1.6667,absurd,
tweet9079,"-Oye, ¿sabías que María tiene un auto convertible? -¿En serio? -Sí, en la mañana es de tamales y en la noche de hot-dogs.",1,1,1,1,1,1,0,2.5,absurd,
tweet9080,Ojala y la batería de mi celular durara mas de una semana.,0,3,0,0,0,0,0,NULL,,
tweet9081,"Qur bonito ver mi tl lleni de apoyo para Mario

#AEROMÉXICOTIENEPÉSIMOSERVICIO",0,3,0,0,0,0,0,NULL,,
tweet9082,¿Es tu novio o perdiste una apuesta?,1,0,1,1,1,2,0,2.8,,
tweet9083,"Te iba a mandar un mensaje de buenos días, pero de aquí a que me lo contestes mejor te deseo feliz Navidad y un próspero año nuevo.",1,2,1,2,0,0,0,1.6667,exaggeration,
tweet9084,"Si amas a alguien, déjalo dormir.",0,6,0,3,0,1,0,NULL,,
tweet9085,Un día alaban y otro acaban... Tuiter siendo tuiter.,0,3,0,0,0,0,0,NULL,,
tweet9086,Te amooooooooooo VIERNES :D,0,4,1,0,0,0,0,NULL,,
tweet9087,"Nada más suicida que cruzar la calle, cuando estás con tus amigos.",0,3,1,1,0,0,0,NULL,,
tweet9088,"2 y 2 son 4, 4 y 2 son 6, 6 y 2 son 8 y vos sos puta a los 16.",1,2,3,0,0,0,0,1.0,insults,women
tweet9089,Lindo día para filmar una porno,0,4,0,0,0,0,0,NULL,,
tweet9090,"Lástima por Casillas, no has podido celebrar las paradas de Valdés. #culé #disfrazado",0,3,0,0,0,0,0,NULL,,
tweet9091,Cuando mi novio me dijo que me dejaba por mi indecisión no supe si reír o llorar... by @hadacon #fb,1,1,1,2,1,0,0,2,absurd,
tweet9092,"yo no entiendo como hay gente vegana gorda, que onda, se hartan un arbol de desayuno? guau",1,2,2,0,0,1,0,2,exaggeration,
tweet9093,"La mujer maravilla, dice tener un avión invisible.
¡Son cosas de la heroína! #chistes",1,0,1,1,1,2,0,2.8,wordplay,
tweet9094,Ese momento de inseguridad en un examen cuando usas la calculadora hasta para sumar 1+1,1,2,1,0,2,0,0,2.3333333333,,
tweet9095,"Si tienes una 'A' al final de tu nombre, eres guapísima.",0,6,0,1,0,0,0,NULL,,
tweet9096,"— Pelea, pelea! 
— Pero si sólo están bailando... 
— Pol eso, pelea mami pelea. 
— · #JAJAJA maldito chino. 
— Lo sé, soy telible! #xD",1,0,1,1,3,0,0,2.4,,
tweet9097,"Yo- fabian vos saliste afuera? Tas loco de ir a pescar esta noche
Helbuche- Si, ando cazando
El tal indio jajajaja",0,4,0,1,0,0,0,NULL,,
tweet9098,"—Mi amor ¿me compras un teléfono?   
—¿Y el otro?   
—El otro me va a comprar un iPad   
—¡ME REFERÍA AL OTRO TELÉFONO!
— :( AY!!",1,0,2,2,1,0,0,1.8,misunderstanding,
tweet9099,"BlackBerrys que dicen: ""Batería demasiado baja para utilizar la radio"". Que alguien me explique que radio, si tiene todo menos radio.",0,3,0,1,0,0,0,NULL,,
tweet9100,Quiero adoptar,0,3,0,0,0,0,0,NULL,,
tweet9101,"Y si me caigo me levanto, sin perder el encanto.",0,3,0,0,0,0,0,NULL,,
tweet9102,Los memes son lo mejor (y lo peor) que le pudo pasar a esta pobre generación de pendejos.,0,3,0,0,1,0,0,NULL,,
tweet9103,"No es lo mismo ""Bebés y mamás gratis"" que ""Bebes y mamas gratis"". ¿Ven la importancia de los acentos?",1,2,2,2,2,0,0,2.0,,
tweet9104,"- Ordenar tu cuarto y encontrar cosas que necesitabas. 

HACE UN MES.",1,1,1,2,0,1,0,2.25,,
tweet9105,"Que ganas de irme ya a vivir a otro lado, pueblos de mierda no loa aguanto mas",0,3,0,0,0,0,0,NULL,,
tweet9106,Ese #Rodriguez esperemos la rompa en #LIGA. Es un jugador que viene de un pobre presente.,0,3,0,0,0,0,0,NULL,,
tweet9107,"Amo comer y dormir, así que si te he compartido de mi comida, o me he desvelado contigo, quiere decir que eres importante para mí.",0,3,0,0,1,0,0,NULL,,
